theta_idx,phi_idx,x_cm,y_cm,z_cm
56,0,126.6890,0.0000,25.8121
56,1,127.7203,8.3712,24.3661
56,2,127.9109,16.8398,22.7621
56,3,127.2279,25.3072,21.0387
56,4,125.6585,33.6701,19.2393
56,5,123.2115,41.8247,17.4098
56,6,119.9160,49.6708,15.5960
56,7,115.8206,57.1164,13.8419
56,8,110.9900,64.0801,12.1880
56,9,105.5020,70.4942,10.6705
56,10,99.4444,76.3064,9.3205
56,11,92.9112,81.4809,8.1632
56,12,85.9992,85.9992,7.2180
56,13,78.8044,89.8591,6.4979
56,14,71.4185,93.0744,6.0099
56,15,63.9259,95.6718,5.7548
56,16,56.4009,97.6892,5.7277
56,17,48.9061,99.1717,5.9187
56,18,41.4913,100.1688,6.3139
56,19,34.1937,100.7313,6.8963
56,20,27.0385,100.9089,7.6467
56,21,20.0401,100.7486,8.5448
56,22,13.2038,100.2930,9.5701
56,23,6.5268,99.5800,10.7019
56,24,0.0000,98.6418,11.9206
56,25,-6.3908,97.5050,13.2069
56,26,-12.6636,96.1897,14.5428
56,27,-18.8389,94.7097,15.9108
56,28,-24.9386,93.0720,17.2944
56,29,-30.9843,91.2768,18.6775
56,30,-36.9964,89.3173,20.0445
56,31,-42.9924,87.1800,21.3803
56,32,-48.9852,84.8448,22.6700
56,33,-54.9818,82.2861,23.8995
56,34,-60.9823,79.4737,25.0546
56,35,-66.9783,76.3741,26.1221
56,36,-72.9528,72.9528,27.0888
56,37,-78.8802,69.1761,27.9418
56,38,-84.7266,65.0130,28.6678
56,39,-90.4507,60.4372,29.2528
56,40,-96.0044,55.4281,29.6818
56,41,-101.3334,49.9721,29.9384
56,42,-106.3777,44.0631,30.0062
56,43,-111.0716,37.7037,29.8689
56,44,-115.3440,30.9063,29.5127
56,45,-119.1195,23.6943,28.9281
56,46,-122.3198,16.1037,28.1117
56,47,-124.8674,8.1842,27.0684
56,48,-126.6890,0.0000,25.8121
56,49,-127.7203,-8.3712,24.3661
56,50,-127.9109,-16.8398,22.7621
56,51,-127.2279,-25.3072,21.0387
56,52,-125.6585,-33.6701,19.2393
56,53,-123.2115,-41.8247,17.4098
56,54,-119.9160,-49.6708,15.5960
56,55,-115.8206,-57.1164,13.8419
56,56,-110.9900,-64.0801,12.1880
56,57,-105.5020,-70.4942,10.6705
56,58,-99.4444,-76.3064,9.3205
56,59,-92.9112,-81.4809,8.1632
56,60,-85.9992,-85.9992,7.2180
56,61,-78.8044,-89.8591,6.4979
56,62,-71.4185,-93.0744,6.0099
56,63,-63.9259,-95.6718,5.7548
56,64,-56.4009,-97.6892,5.7277
56,65,-48.9061,-99.1717,5.9187
56,66,-41.4913,-100.1688,6.3139
56,67,-34.1937,-100.7313,6.8963
56,68,-27.0385,-100.9089,7.6467
56,69,-20.0401,-100.7486,8.5448
56,70,-13.2038,-100.2930,9.5701
56,71,-6.5268,-99.5800,10.7019
56,72,-0.0000,-98.6418,11.9206
56,73,6.3908,-97.5050,13.2069
56,74,12.6636,-96.1897,14.5428
56,75,18.8389,-94.7097,15.9108
56,76,24.9386,-93.0720,17.2944
56,77,30.9843,-91.2768,18.6775
56,78,36.9964,-89.3173,20.0445
56,79,42.9924,-87.1800,21.3803
56,80,48.9852,-84.8448,22.6700
56,81,54.9818,-82.2861,23.8995
56,82,60.9823,-79.4737,25.0546
56,83,66.9783,-76.3741,26.1221
56,84,72.9528,-72.9528,27.0888
56,85,78.8802,-69.1761,27.9418
56,86,84.7266,-65.0130,28.6678
56,87,90.4507,-60.4372,29.2528
56,88,96.0044,-55.4281,29.6818
56,89,101.3334,-49.9721,29.9384
56,90,106.3777,-44.0631,30.0062
56,91,111.0716,-37.7037,29.8689
56,92,115.3440,-30.9063,29.5127
56,93,119.1195,-23.6943,28.9281
56,94,122.3198,-16.1037,28.1117
56,95,124.8674,-8.1842,27.0684
57,0,128.1326,0.0000,22.8602
57,1,128.9583,8.4524,21.4457
57,2,128.9447,16.9759,19.9018
57,3,128.0676,25.4742,18.2657
57,4,126.3221,33.8479,16.5787
57,5,123.7234,41.9984,14.8836
57,6,120.3058,49.8323,13.2228
57,7,116.1206,57.2643,11.6360
57,8,111.2335,64.2207,10.1590
57,9,105.7210,70.6405,8.8229
57,10,99.6674,76.4775,7.6533
57,11,93.1614,81.7004,6.6703
57,12,86.2929,86.2929,5.8885
57,13,79.1502,90.2535,5.3170
57,14,71.8174,93.5943,4.9596
57,15,64.3716,96.3389,4.8153
57,16,56.8810,98.5207,4.8782
57,17,49.4032,100.1797,5.1384
57,18,41.9847,101.3599,5.5828
57,19,34.6606,102.1069,6.1957
57,20,27.4555,102.4653,6.9597
57,21,20.3840,102.4775,7.8563
57,22,13.4525,102.1820,8.8666
57,23,6.6601,101.6131,9.9720
57,24,0.0000,100.8001,11.1540
57,25,-6.5391,99.7670,12.3948
57,26,-12.9720,98.5322,13.6772
57,27,-19.3160,97.1083,14.9847
57,28,-25.5897,95.5021,16.3010
57,29,-31.8116,93.7139,17.6103
57,30,-37.9992,91.7381,18.8970
57,31,-44.1673,89.5625,20.1459
57,32,-50.3269,87.1688,21.3418
57,33,-56.4833,84.5332,22.4702
57,34,-62.6346,81.6270,23.5168
57,35,-68.7710,78.4183,24.4682
57,36,-74.8735,74.8735,25.3116
57,37,-80.9139,70.9596,26.0347
57,38,-86.8554,66.6465,26.6256
57,39,-92.6527,61.9086,27.0723
57,40,-98.2536,56.7267,27.3625
57,41,-103.5994,51.0896,27.4839
57,42,-108.6266,44.9946,27.4238
57,43,-113.2670,38.4490,27.1709
57,44,-117.4490,31.4704,26.7159
57,45,-121.0988,24.0881,26.0533
57,46,-124.1426,16.3437,25.1836
57,47,-126.5090,8.2918,24.1141
57,48,-128.1326,0.0000,22.8602
57,49,-128.9583,-8.4524,21.4457
57,50,-128.9447,-16.9759,19.9018
57,51,-128.0676,-25.4742,18.2657
57,52,-126.3221,-33.8479,16.5787
57,53,-123.7234,-41.9984,14.8836
57,54,-120.3058,-49.8323,13.2228
57,55,-116.1206,-57.2643,11.6360
57,56,-111.2335,-64.2207,10.1590
57,57,-105.7210,-70.6405,8.8229
57,58,-99.6674,-76.4775,7.6533
57,59,-93.1614,-81.7004,6.6703
57,60,-86.2929,-86.2929,5.8885
57,61,-79.1502,-90.2535,5.3170
57,62,-71.8174,-93.5943,4.9596
57,63,-64.3716,-96.3389,4.8153
57,64,-56.8810,-98.5207,4.8782
57,65,-49.4032,-100.1797,5.1384
57,66,-41.9847,-101.3599,5.5828
57,67,-34.6606,-102.1069,6.1957
57,68,-27.4555,-102.4653,6.9597
57,69,-20.3840,-102.4775,7.8563
57,70,-13.4525,-102.1820,8.8666
57,71,-6.6601,-101.6131,9.9720
57,72,-0.0000,-100.8001,11.1540
57,73,6.5391,-99.7670,12.3948
57,74,12.9720,-98.5322,13.6772
57,75,19.3160,-97.1083,14.9847
57,76,25.5897,-95.5021,16.3010
57,77,31.8116,-93.7139,17.6103
57,78,37.9992,-91.7381,18.8970
57,79,44.1673,-89.5625,20.1459
57,80,50.3269,-87.1688,21.3418
57,81,56.4833,-84.5332,22.4702
57,82,62.6346,-81.6270,23.5168
57,83,68.7710,-78.4183,24.4682
57,84,74.8735,-74.8735,25.3116
57,85,80.9139,-70.9596,26.0347
57,86,86.8554,-66.6465,26.6256
57,87,92.6527,-61.9086,27.0723
57,88,98.2536,-56.7267,27.3625
57,89,103.5994,-51.0896,27.4839
57,90,108.6266,-44.9946,27.4238
57,91,113.2670,-38.4490,27.1709
57,92,117.4490,-31.4704,26.7159
57,93,121.0988,-24.0881,26.0533
57,94,124.1426,-16.3437,25.1836
57,95,126.5090,-8.2918,24.1141
58,0,129.4064,0.0000,19.7490
58,1,130.0327,8.5228,18.3657
58,2,129.8219,17.0914,16.8795
58,3,128.7578,25.6115,15.3257
58,4,126.8428,33.9874,13.7431
58,5,124.0979,42.1256,12.1718
58,6,120.5618,49.9383,10.6507
58,7,116.2884,57.3471,9.2160
58,8,111.3445,64.2848,7.8997
58,9,105.8058,70.6972,6.7287
58,10,99.7537,76.5437,5.7242
58,11,93.2724,81.7977,4.9021
58,12,86.4461,86.4461,4.2730
58,13,79.3562,90.4884,3.8424
58,14,72.0797,93.9361,3.6112
58,15,64.6866,96.8104,3.5763
58,16,57.2390,99.1408,3.7304
58,17,49.7894,100.9628,4.0635
58,18,42.3804,102.3153,4.5625
58,19,35.0447,103.2384,5.2126
58,20,27.8056,103.7720,5.9976
58,21,20.6777,103.9536,6.9004
58,22,13.6679,103.8178,7.9037
58,23,6.7769,103.3950,8.9900
58,24,0.0000,102.7116,10.1424
58,25,-6.6716,101.7888,11.3441
58,26,-13.2499,100.6432,12.5790
58,27,-19.7492,99.2860,13.8310
58,28,-26.1848,97.7231,15.0847
58,29,-32.5723,95.9548,16.3244
58,30,-38.9260,93.9757,17.5348
58,31,-45.2582,91.7746,18.7004
58,32,-51.5773,89.3345,19.8059
58,33,-57.8863,86.6330,20.8366
58,34,-64.1815,83.6429,21.7780
58,35,-70.4508,80.3338,22.6167
58,36,-76.6732,76.6732,23.3400
58,37,-82.8181,72.6295,23.9364
58,38,-88.8455,68.1736,24.3954
58,39,-94.7068,63.2811,24.7069
58,40,-100.3459,57.9347,24.8617
58,41,-105.7006,52.1258,24.8508
58,42,-110.7040,45.8551,24.6661
58,43,-115.2860,39.1343,24.3008
58,44,-119.3748,31.9864,23.7501
58,45,-122.8984,24.4460,23.0128
58,46,-125.7870,16.5602,22.0926
58,47,-127.9756,8.3880,20.9992
58,48,-129.4064,0.0000,19.7490
58,49,-130.0327,-8.5228,18.3657
58,50,-129.8219,-17.0914,16.8795
58,51,-128.7578,-25.6115,15.3257
58,52,-126.8428,-33.9874,13.7431
58,53,-124.0979,-42.1256,12.1718
58,54,-120.5618,-49.9383,10.6507
58,55,-116.2884,-57.3471,9.2160
58,56,-111.3445,-64.2848,7.8997
58,57,-105.8058,-70.6972,6.7287
58,58,-99.7537,-76.5437,5.7242
58,59,-93.2724,-81.7977,4.9021
58,60,-86.4461,-86.4461,4.2730
58,61,-79.3562,-90.4884,3.8424
58,62,-72.0797,-93.9361,3.6112
58,63,-64.6866,-96.8104,3.5763
58,64,-57.2390,-99.1408,3.7304
58,65,-49.7894,-100.9628,4.0635
58,66,-42.3804,-102.3153,4.5625
58,67,-35.0447,-103.2384,5.2126
58,68,-27.8056,-103.7720,5.9976
58,69,-20.6777,-103.9536,6.9004
58,70,-13.6679,-103.8178,7.9037
58,71,-6.7769,-103.3950,8.9900
58,72,-0.0000,-102.7116,10.1424
58,73,6.6716,-101.7888,11.3441
58,74,13.2499,-100.6432,12.5790
58,75,19.7492,-99.2860,13.8310
58,76,26.1848,-97.7231,15.0847
58,77,32.5723,-95.9548,16.3244
58,78,38.9260,-93.9757,17.5348
58,79,45.2582,-91.7746,18.7004
58,80,51.5773,-89.3345,19.8059
58,81,57.8863,-86.6330,20.8366
58,82,64.1815,-83.6429,21.7780
58,83,70.4508,-80.3338,22.6167
58,84,76.6732,-76.6732,23.3400
58,85,82.8181,-72.6295,23.9364
58,86,88.8455,-68.1736,24.3954
58,87,94.7068,-63.2811,24.7069
58,88,100.3459,-57.9347,24.8617
58,89,105.7006,-52.1258,24.8508
58,90,110.7040,-45.8551,24.6661
58,91,115.2860,-39.1343,24.3008
58,92,119.3748,-31.9864,23.7501
58,93,122.8984,-24.4460,23.0128
58,94,125.7870,-16.5602,22.0926
58,95,127.9756,-8.3880,20.9992
59,0,130.4891,0.0000,16.5310
59,1,130.9239,8.5812,15.1780
59,2,130.5244,17.1839,13.7464
59,3,129.2820,25.7158,12.2695
59,4,127.2056,34.0846,10.7833
59,5,124.3215,42.2015,9.3247
59,6,120.6722,49.9840,7.9299
59,7,116.3142,57.3598,6.6317
59,8,111.3150,64.2678,5.4589
59,9,105.7498,70.6598,4.4350
59,10,99.6979,76.5009,3.5781
59,11,93.2399,81.7692,2.9007
59,12,86.4549,86.4549,2.4099
59,13,79.4186,90.5595,2.1085
59,14,72.2012,94.0944,1.9946
59,15,64.8664,97.0794,2.0631
59,16,57.4700,99.5410,2.3055
59,17,50.0595,101.5105,2.7110
59,18,42.6732,103.0223,3.2664
59,19,35.3411,104.1115,3.9575
59,20,28.0846,104.8130,4.7687
59,21,20.9176,105.1596,5.6840
59,22,13.8474,105.1818,6.6871
59,23,6.8759,104.9062,7.7617
59,24,0.0000,104.3558,8.8918
59,25,-6.7870,103.5493,10.0617
59,26,-13.4945,102.5009,11.2560
59,27,-20.1340,101.2203,12.4594
59,28,-26.7178,99.7121,13.6569
59,29,-33.2584,97.9760,14.8332
59,30,-39.7672,96.0065,15.9731
59,31,-46.2535,93.7929,17.0612
59,32,-52.7230,91.3188,18.0821
59,33,-59.1760,88.5631,19.0209
59,34,-65.6063,85.4998,19.8630
59,35,-71.9997,82.0999,20.5949
59,36,-78.3327,78.3327,21.2043
59,37,-84.5720,74.1676,21.6803
59,38,-90.6749,69.5773,22.0137
59,39,-96.5897,64.5391,22.1964
59,40,-102.2570,59.0381,22.2219
59,41,-107.6115,53.0681,22.0849
59,42,-112.5838,46.6337,21.7813
59,43,-117.1023,39.7509,21.3088
59,44,-121.0952,32.4474,20.6672
59,45,-124.4927,24.7631,19.8593
59,46,-127.2289,16.7500,18.8919
59,47,-129.2445,8.4711,17.7767
59,48,-130.4891,0.0000,16.5310
59,49,-130.9239,-8.5812,15.1780
59,50,-130.5244,-17.1839,13.7464
59,51,-129.2820,-25.7158,12.2695
59,52,-127.2056,-34.0846,10.7833
59,53,-124.3215,-42.2015,9.3247
59,54,-120.6722,-49.9840,7.9299
59,55,-116.3142,-57.3598,6.6317
59,56,-111.3150,-64.2678,5.4589
59,57,-105.7498,-70.6598,4.4350
59,58,-99.6979,-76.5009,3.5781
59,59,-93.2399,-81.7692,2.9007
59,60,-86.4549,-86.4549,2.4099
59,61,-79.4186,-90.5595,2.1085
59,62,-72.2012,-94.0944,1.9946
59,63,-64.8664,-97.0794,2.0631
59,64,-57.4700,-99.5410,2.3055
59,65,-50.0595,-101.5105,2.7110
59,66,-42.6732,-103.0223,3.2664
59,67,-35.3411,-104.1115,3.9575
59,68,-28.0846,-104.8130,4.7687
59,69,-20.9176,-105.1596,5.6840
59,70,-13.8474,-105.1818,6.6871
59,71,-6.8759,-104.9062,7.7617
59,72,-0.0000,-104.3558,8.8918
59,73,6.7870,-103.5493,10.0617
59,74,13.4945,-102.5009,11.2560
59,75,20.1340,-101.2203,12.4594
59,76,26.7178,-99.7121,13.6569
59,77,33.2584,-97.9760,14.8332
59,78,39.7672,-96.0065,15.9731
59,79,46.2535,-93.7929,17.0612
59,80,52.7230,-91.3188,18.0821
59,81,59.1760,-88.5631,19.0209
59,82,65.6063,-85.4998,19.8630
59,83,71.9997,-82.0999,20.5949
59,84,78.3327,-78.3327,21.2043
59,85,84.5720,-74.1676,21.6803
59,86,90.6749,-69.5773,22.0137
59,87,96.5897,-64.5391,22.1964
59,88,102.2570,-59.0381,22.2219
59,89,107.6115,-53.0681,22.0849
59,90,112.5838,-46.6337,21.7813
59,91,117.1023,-39.7509,21.3088
59,92,121.0952,-32.4474,20.6672
59,93,124.4927,-24.7631,19.8593
59,94,127.2289,-16.7500,18.8919
59,95,129.2445,-8.4711,17.7767
60,0,131.3703,0.0000,13.2506
60,1,131.6222,8.6270,11.9260
60,2,131.0431,17.2522,10.5453
60,3,129.6315,25.7853,9.1393
60,4,127.4022,34.1373,7.7412
60,5,124.3863,42.2235,6.3849
60,6,120.6298,49.9665,5.1035
60,7,116.1915,57.2993,3.9268
60,8,111.1395,64.1664,2.8810
60,9,105.5488,70.5255,1.9869
60,10,99.4969,76.3467,1.2599
60,11,93.0614,81.6127,0.7099
60,12,86.3174,86.3174,0.3417
60,13,79.3353,90.4646,0.1555
60,14,72.1797,94.0664,0.1475
60,15,64.9083,97.1421,0.3107
60,16,57.5710,99.7160,0.6353
60,17,50.2101,101.8160,1.1097
60,18,42.8597,103.4724,1.7206
60,19,35.5462,104.7159,2.4537
60,20,28.2891,105.5764,3.2941
60,21,21.1011,106.0825,4.2262
60,22,13.9894,106.2601,5.2346
60,23,6.9563,106.1320,6.3039
60,24,0.0000,105.7178,7.4188
60,25,-6.8842,105.0331,8.5642
60,26,-13.7037,104.0899,9.7253
60,27,-20.4672,102.8955,10.8876
60,28,-27.1843,101.4532,12.0362
60,29,-33.8645,99.7616,13.1564
60,30,-40.5162,97.8148,14.2331
60,31,-47.1455,95.6017,15.2509
60,32,-53.7551,93.1065,16.1945
60,33,-60.3424,90.3088,17.0488
60,34,-66.8985,87.1838,17.7993
60,35,-73.4063,83.7038,18.4324
60,36,-79.8398,79.8398,18.9361
60,37,-86.1631,75.5630,19.3002
60,38,-92.3308,70.8479,19.5166
60,39,-98.2883,65.6741,19.5791
60,40,-103.9735,60.0291,19.4838
60,41,-109.3187,53.9100,19.2286
60,42,-114.2525,47.3249,18.8136
60,43,-118.7024,40.2940,18.2406
60,44,-122.5972,32.8498,17.5136
60,45,-125.8692,25.0369,16.6394
60,46,-128.4562,16.9116,15.6276
60,47,-130.3045,8.5406,14.4921
60,48,-131.3703,0.0000,13.2506
60,49,-131.6222,-8.6270,11.9260
60,50,-131.0431,-17.2522,10.5453
60,51,-129.6315,-25.7853,9.1393
60,52,-127.4022,-34.1373,7.7412
60,53,-124.3863,-42.2235,6.3849
60,54,-120.6298,-49.9665,5.1035
60,55,-116.1915,-57.2993,3.9268
60,56,-111.1395,-64.1664,2.8810
60,57,-105.5488,-70.5255,1.9869
60,58,-99.4969,-76.3467,1.2599
60,59,-93.0614,-81.6127,0.7099
60,60,-86.3174,-86.3174,0.3417
60,61,-79.3353,-90.4646,0.1555
60,62,-72.1797,-94.0664,0.1475
60,63,-64.9083,-97.1421,0.3107
60,64,-57.5710,-99.7160,0.6353
60,65,-50.2101,-101.8160,1.1097
60,66,-42.8597,-103.4724,1.7206
60,67,-35.5462,-104.7159,2.4537
60,68,-28.2891,-105.5764,3.2941
60,69,-21.1011,-106.0825,4.2262
60,70,-13.9894,-106.2601,5.2346
60,71,-6.9563,-106.1320,6.3039
60,72,-0.0000,-105.7178,7.4188
60,73,6.8842,-105.0331,8.5642
60,74,13.7037,-104.0899,9.7253
60,75,20.4672,-102.8955,10.8876
60,76,27.1843,-101.4532,12.0362
60,77,33.8645,-99.7616,13.1564
60,78,40.5162,-97.8148,14.2331
60,79,47.1455,-95.6017,15.2509
60,80,53.7551,-93.1065,16.1945
60,81,60.3424,-90.3088,17.0488
60,82,66.8985,-87.1838,17.7993
60,83,73.4063,-83.7038,18.4324
60,84,79.8398,-79.8398,18.9361
60,85,86.1631,-75.5630,19.3002
60,86,92.3308,-70.8479,19.5166
60,87,98.2883,-65.6741,19.5791
60,88,103.9735,-60.0291,19.4838
60,89,109.3187,-53.9100,19.2286
60,90,114.2525,-47.3249,18.8136
60,91,118.7024,-40.2940,18.2406
60,92,122.5972,-32.8498,17.5136
60,93,125.8692,-25.0369,16.6394
60,94,128.4562,-16.9116,15.6276
60,95,130.3045,-8.5406,14.4921
61,0,132.0483,0.0000,9.9414
61,1,132.1257,8.6600,8.6421
61,2,131.3758,17.2960,7.3077
61,3,129.8036,25.8195,5.9664
61,4,127.4294,34.1446,4.6486
61,5,124.2888,42.1904,3.3850
61,6,120.4310,49.8841,2.2055
61,7,115.9165,57.1637,1.1373
61,8,110.8147,63.9789,0.2040
61,9,105.2000,70.2924,-0.5760
61,10,99.1485,76.0793,-1.1892
61,11,92.7355,81.3269,-1.6276
61,12,86.0326,86.0326,-1.8884
61,13,79.1059,90.2029,-1.9732
61,14,72.0148,93.8515,-1.8873
61,15,64.8116,96.9975,-1.6393
61,16,57.5410,99.6639,-1.2400
61,17,50.2398,101.8762,-0.7017
61,18,42.9379,103.6612,-0.0382
61,19,35.6582,105.0455,0.7362
61,20,28.4174,106.0550,1.6067
61,21,21.2267,106.7136,2.5584
61,22,14.0925,107.0430,3.5763
61,23,7.0172,107.0621,4.6453
61,24,0.0000,106.7867,5.7508
61,25,-6.9626,106.2293,6.8784
61,26,-13.8760,105.3989,8.0135
61,27,-20.7467,104.3006,9.1419
61,28,-27.5815,102.9357,10.2491
61,29,-34.3871,101.3013,11.3207
61,30,-41.1688,99.3903,12.3418
61,31,-47.9295,97.1913,13.2970
61,32,-54.6684,94.6884,14.1712
61,33,-61.3800,91.8616,14.9492
61,34,-68.0521,88.6872,15.6165
61,35,-74.6647,85.1388,16.1596
61,36,-81.1890,81.1890,16.5669
61,37,-87.5863,76.8111,16.8285
61,38,-93.8084,71.9818,16.9376
61,39,-99.7985,66.6832,16.8896
61,40,-105.4919,60.9058,16.6828
61,41,-110.8191,54.6500,16.3185
61,42,-115.7075,47.9276,15.8000
61,43,-120.0843,40.7631,15.1333
61,44,-123.8789,33.1933,14.3263
61,45,-127.0260,25.2671,13.3895
61,46,-129.4674,17.0447,12.3355
61,47,-131.1540,8.5963,11.1799
61,48,-132.0483,0.0000,9.9414
61,49,-132.1257,-8.6600,8.6421
61,50,-131.3758,-17.2960,7.3077
61,51,-129.8036,-25.8195,5.9664
61,52,-127.4294,-34.1446,4.6486
61,53,-124.2888,-42.1904,3.3850
61,54,-120.4310,-49.8841,2.2055
61,55,-115.9165,-57.1637,1.1373
61,56,-110.8147,-63.9789,0.2040
61,57,-105.2000,-70.2924,-0.5760
61,58,-99.1485,-76.0793,-1.1892
61,59,-92.7355,-81.3269,-1.6276
61,60,-86.0326,-86.0326,-1.8884
61,61,-79.1059,-90.2029,-1.9732
61,62,-72.0148,-93.8515,-1.8873
61,63,-64.8116,-96.9975,-1.6393
61,64,-57.5410,-99.6639,-1.2400
61,65,-50.2398,-101.8762,-0.7017
61,66,-42.9379,-103.6612,-0.0382
61,67,-35.6582,-105.0455,0.7362
61,68,-28.4174,-106.0550,1.6067
61,69,-21.2267,-106.7136,2.5584
61,70,-14.0925,-107.0430,3.5763
61,71,-7.0172,-107.0621,4.6453
61,72,-0.0000,-106.7867,5.7508
61,73,6.9626,-106.2293,6.8784
61,74,13.8760,-105.3989,8.0135
61,75,20.7467,-104.3006,9.1419
61,76,27.5815,-102.9357,10.2491
61,77,34.3871,-101.3013,11.3207
61,78,41.1688,-99.3903,12.3418
61,79,47.9295,-97.1913,13.2970
61,80,54.6684,-94.6884,14.1712
61,81,61.3800,-91.8616,14.9492
61,82,68.0521,-88.6872,15.6165
61,83,74.6647,-85.1388,16.1596
61,84,81.1890,-81.1890,16.5669
61,85,87.5863,-76.8111,16.8285
61,86,93.8084,-71.9818,16.9376
61,87,99.7985,-66.6832,16.8896
61,88,105.4919,-60.9058,16.6828
61,89,110.8191,-54.6500,16.3185
61,90,115.7075,-47.9276,15.8000
61,91,120.0843,-40.7631,15.1333
61,92,123.8789,-33.1933,14.3263
61,93,127.0260,-25.2671,13.3895
61,94,129.4674,-17.0447,12.3355
61,95,131.1540,-8.5963,11.1799
62,0,132.5265,0.0000,6.6247
62,1,132.4366,8.6804,5.3469
62,2,131.5236,17.3154,4.0536
62,3,129.7983,25.8185,2.7709
62,4,127.2862,34.1062,1.5262
62,5,124.0271,42.1015,0.3470
62,6,120.0731,49.7359,-0.7399
62,7,115.4867,56.9517,-1.7100
62,8,110.3379,63.7036,-2.5424
62,9,104.7010,69.9590,-3.2205
62,10,98.6511,75.6977,-3.7327
62,11,92.2614,80.9111,-4.0726
62,12,85.6004,85.6004,-4.2388
62,13,78.7306,89.7751,-4.2340
62,14,71.7071,93.4505,-4.0650
62,15,64.5770,96.6464,-3.7412
62,16,57.3801,99.3853,-3.2744
62,17,50.1485,101.6910,-2.6777
62,18,42.9074,103.5876,-1.9650
62,19,35.6761,105.0983,-1.1510
62,20,28.4683,106.2452,-0.2502
62,21,21.2932,107.0481,0.7225
62,22,14.1559,107.5246,1.7524
62,23,7.0583,107.6896,2.8251
62,24,0.0000,107.5551,3.9261
62,25,-7.0217,107.1300,5.0412
62,26,-14.0105,106.4201,6.1563
62,27,-20.9709,105.4278,7.2573
62,28,-27.9074,104.1519,8.3299
62,29,-34.8238,102.5877,9.3598
62,30,-41.7223,100.7265,10.3323
62,31,-48.6024,98.5559,11.2322
62,32,-55.4600,96.0596,12.0443
62,33,-62.2860,93.2176,12.7537
62,34,-69.0649,90.0071,13.3458
62,35,-75.7733,86.4029,13.8073
62,36,-82.3793,82.3793,14.1269
62,37,-88.8415,77.9119,14.2953
62,38,-95.1090,72.9797,14.3064
62,39,-101.1225,67.5679,14.1572
62,40,-106.8158,61.6701,13.8481
62,41,-112.1175,55.2902,13.3829
62,42,-116.9544,48.4441,12.7684
62,43,-121.2537,41.1601,12.0140
62,44,-124.9464,33.4793,11.1316
62,45,-127.9692,25.4546,10.1348
62,46,-130.2675,17.1500,9.0394
62,47,-131.7973,8.6384,7.8628
62,48,-132.5265,0.0000,6.6247
62,49,-132.4366,-8.6804,5.3469
62,50,-131.5236,-17.3154,4.0536
62,51,-129.7983,-25.8185,2.7709
62,52,-127.2862,-34.1062,1.5262
62,53,-124.0271,-42.1015,0.3470
62,54,-120.0731,-49.7359,-0.7399
62,55,-115.4867,-56.9517,-1.7100
62,56,-110.3379,-63.7036,-2.5424
62,57,-104.7010,-69.9590,-3.2205
62,58,-98.6511,-75.6977,-3.7327
62,59,-92.2614,-80.9111,-4.0726
62,60,-85.6004,-85.6004,-4.2388
62,61,-78.7306,-89.7751,-4.2340
62,62,-71.7071,-93.4505,-4.0650
62,63,-64.5770,-96.6464,-3.7412
62,64,-57.3801,-99.3853,-3.2744
62,65,-50.1485,-101.6910,-2.6777
62,66,-42.9074,-103.5876,-1.9650
62,67,-35.6761,-105.0983,-1.1510
62,68,-28.4683,-106.2452,-0.2502
62,69,-21.2932,-107.0481,0.7225
62,70,-14.1559,-107.5246,1.7524
62,71,-7.0583,-107.6896,2.8251
62,72,-0.0000,-107.5551,3.9261
62,73,7.0217,-107.1300,5.0412
62,74,14.0105,-106.4201,6.1563
62,75,20.9709,-105.4278,7.2573
62,76,27.9074,-104.1519,8.3299
62,77,34.8238,-102.5877,9.3598
62,78,41.7223,-100.7265,10.3323
62,79,48.6024,-98.5559,11.2322
62,80,55.4600,-96.0596,12.0443
62,81,62.2860,-93.2176,12.7537
62,82,69.0649,-90.0071,13.3458
62,83,75.7733,-86.4029,13.8073
62,84,82.3793,-82.3793,14.1269
62,85,88.8415,-77.9119,14.2953
62,86,95.1090,-72.9797,14.3064
62,87,101.1225,-67.5679,14.1572
62,88,106.8158,-61.6701,13.8481
62,89,112.1175,-55.2902,13.3829
62,90,116.9544,-48.4441,12.7684
62,91,121.2537,-41.1601,12.0140
62,92,124.9464,-33.4793,11.1316
62,93,127.9692,-25.4546,10.1348
62,94,130.2675,-17.1500,9.0394
62,95,131.7973,-8.6384,7.8628
63,0,132.8103,0.0000,3.3105
63,1,132.5586,8.6884,2.0497
63,2,131.4884,17.3108,0.7924
63,3,129.6159,25.7822,-0.4375
63,4,126.9715,34.0219,-1.6153
63,5,123.5989,41.9562,-2.7164
63,6,119.5531,49.5205,-3.7174
63,7,114.8985,56.6617,-4.5966
63,8,109.7058,63.3387,-5.3357
63,9,104.0492,69.5234,-5.9202
63,10,98.0027,75.2001,-6.3402
63,11,91.6378,80.3642,-6.5905
63,12,85.0206,85.0206,-6.6709
63,13,78.2101,89.1816,-6.5852
63,14,71.2576,92.8647,-6.3408
63,15,64.2059,96.0909,-5.9482
63,16,57.0899,98.8826,-5.4195
63,17,49.9373,101.2628,-4.7686
63,18,42.7690,103.2535,-4.0096
63,19,35.6004,104.8753,-3.1574
63,20,28.4420,106.1470,-2.2266
63,21,21.3005,107.0847,-1.2320
63,22,14.1793,107.7023,-0.1879
63,23,7.0794,108.0106,0.8913
